time,name,trash,,,,
5339,Blue_collar_14,100,100,,,
5339,Housewife_11,100,100,,,
5339,Student_1,None,0,,,
5339,Student_9,None,0,,,
5339 ЦђБе,,,85.71428571,,,
5340,Housewife_2,100,100,,,
5340,Housewife_8,100,100,,,
5340,Housewife_3,100,100,,,
5340,Housewife_6,100,100,,,
5340,Blue_collar_4,100,100,,,
5340,Blue_collar_5,100,100,,,
5340,Blue_collar_7,100,100,,,
5340,Blue_collar_10,100,100,,,
5340,Blue_collar_12,100,100,,,
5340,Blue_collar_13,100,100,,,
5340,Blue_collar_14,100,100,,,
5340,Housewife_11,100,100,,,
5340,Student_1,None,0,,,
5340,Student_9,None,0,,,
5340 ЦђБе,,,85.71428571,,,
5341,Housewife_2,100,100,,,
5341,Housewife_8,100,100,,,
5341,Housewife_3,100,100,,,
5341,Housewife_6,100,100,,,
5341,Blue_collar_4,100,100,,,
5341,Blue_collar_5,100,100,,,
5341,Blue_collar_7,100,100,,,
5341,Blue_collar_10,100,100,,,
5341,Blue_collar_12,100,100,,,
5341,Blue_collar_13,100,100,,,
5341,Blue_collar_14,100,100,,,
5341,Housewife_11,100,100,,,
5341,Student_1,None,0,,,
5341,Student_9,None,0,,,
5341 ЦђБе,,,85.71428571,,,
5342,Housewife_2,100,100,,,
5342,Housewife_8,100,100,,,
5342,Housewife_3,100,100,,,
5342,Housewife_6,100,100,,,
5342,Blue_collar_4,100,100,,,
5342,Blue_collar_5,100,100,,,
5342,Blue_collar_7,100,100,,,
5342,Blue_collar_10,100,100,,,
5342,Blue_collar_12,100,100,,,
5342,Blue_collar_13,100,100,,,
5342,Blue_collar_14,100,100,,,
5342,Housewife_11,100,100,,,
5342,Student_1,None,0,,,
5342,Student_9,None,0,,,
5342 ЦђБе,,,85.71428571,,,
5343,Housewife_2,100,100,,,
5343,Housewife_8,100,100,,,
5343,Housewife_3,100,100,,,
5343,Housewife_6,100,100,,,
5343,Blue_collar_4,100,100,,,
5343,Blue_collar_5,100,100,,,
5343,Blue_collar_7,100,100,,,
5343,Blue_collar_10,100,100,,,
5343,Blue_collar_12,100,100,,,
5343,Blue_collar_13,100,100,,,
5343,Blue_collar_14,100,100,,,
5343,Housewife_11,100,100,,,
5343,Student_1,None,0,,,
5343,Student_9,None,0,,,
5343 ЦђБе,,,85.71428571,,,
5344,Housewife_2,100,100,,,
5344,Housewife_8,100,100,,,
5344,Housewife_3,100,100,,,
5344,Housewife_6,100,100,,,
5344,Blue_collar_4,100,100,,,
5344,Blue_collar_5,100,100,,,
5344,Blue_collar_7,100,100,,,
5344,Blue_collar_10,100,100,,,
5344,Blue_collar_12,100,100,,,
5344,Blue_collar_13,100,100,,,
5344,Blue_collar_14,100,100,,,
5344,Housewife_11,100,100,,,
5344,Student_1,None,0,,,
5344,Student_9,None,0,,,
5344 ЦђБе,,,85.71428571,,,
5345,Housewife_2,100,100,,,
5345,Housewife_8,100,100,,,
5345,Housewife_3,100,100,,,
5345,Housewife_6,100,100,,,
5345,Blue_collar_4,100,100,,,
5345,Blue_collar_5,100,100,,,
5345,Blue_collar_7,100,100,,,
5345,Blue_collar_10,100,100,,,
5345,Blue_collar_12,100,100,,,
5345,Blue_collar_13,100,100,,,
5345,Blue_collar_14,100,100,,,
5345,Housewife_11,100,100,,,
5345,Student_1,None,0,,,
5345,Student_9,None,0,,,
5345 ЦђБе,,,85.71428571,,,
5346,Housewife_2,100,100,,,
5346,Housewife_8,100,100,,,
5346,Housewife_3,100,100,,,
5346,Housewife_6,100,100,,,
5346,Blue_collar_4,100,100,,,
5346,Blue_collar_5,100,100,,,
5346,Blue_collar_7,100,100,,,
5346,Blue_collar_10,100,100,,,
5346,Blue_collar_12,100,100,,,
5346,Blue_collar_13,100,100,,,
5346,Blue_collar_14,100,100,,,
5346,Housewife_11,100,100,,,
5346,Student_1,None,0,,,
5346,Student_9,None,0,,,
5346 ЦђБе,,,85.71428571,,,
5347,Housewife_2,100,100,,,
5347,Housewife_8,100,100,,,
5347,Housewife_3,100,100,,,
5347,Housewife_6,100,100,,,
5347,Blue_collar_4,100,100,,,
5347,Blue_collar_5,100,100,,,
5347,Blue_collar_7,100,100,,,
5347,Blue_collar_10,100,100,,,
5347,Blue_collar_12,100,100,,,
5347,Blue_collar_13,100,100,,,
5347,Blue_collar_14,100,100,,,
5347,Housewife_11,100,100,,,
5347,Student_1,None,0,,,
5347,Student_9,None,0,,,
5347 ЦђБе,,,85.71428571,,,
5348,Housewife_2,100,100,,,
5348,Housewife_8,100,100,,,
5348,Housewife_3,100,100,,,
5348,Housewife_6,100,100,,,
5348,Blue_collar_4,100,100,,,
5348,Blue_collar_5,100,100,,,
5348,Blue_collar_7,100,100,,,
5348,Blue_collar_10,100,100,,,
5348,Blue_collar_12,100,100,,,
5348,Blue_collar_13,100,100,,,
5348,Blue_collar_14,100,100,,,
5348,Housewife_11,100,100,,,
5348,Student_1,None,0,,,
5348,Student_9,None,0,,,
5348 ЦђБе,,,85.71428571,,,
5349,Housewife_2,100,100,,,
5349,Housewife_8,100,100,,,
5349,Housewife_3,100,100,,,
5349,Housewife_6,100,100,,,
5349,Blue_collar_4,100,100,,,
5349,Blue_collar_5,100,100,,,
5349,Blue_collar_7,100,100,,,
5349,Blue_collar_10,100,100,,,
5349,Blue_collar_12,100,100,,,
5349,Blue_collar_13,100,100,,,
5349,Blue_collar_14,100,100,,,
5349,Housewife_11,100,100,,,
5349,Student_1,None,0,,,
5349,Student_9,None,0,,,
5349 ЦђБе,,,85.71428571,,,
5350,Housewife_2,100,100,,,
5350,Housewife_8,100,100,,,
5350,Housewife_3,100,100,,,
5350,Housewife_6,100,100,,,
5350,Blue_collar_4,100,100,,,
5350,Blue_collar_5,100,100,,,
5350,Blue_collar_7,100,100,,,
5350,Blue_collar_10,100,100,,,
5350,Blue_collar_12,100,100,,,
5350,Blue_collar_13,100,100,,,
5350,Blue_collar_14,100,100,,,
5350,Housewife_11,100,100,,,
5350,Student_1,None,0,,,
5350,Student_9,None,0,,,
5350 ЦђБе,,,85.71428571,,,
5351,Housewife_2,100,100,,,
5351,Housewife_8,100,100,,,
5351,Housewife_3,100,100,,,
5351,Housewife_6,100,100,,,
5351,Blue_collar_4,100,100,,,
5351,Blue_collar_5,100,100,,,
5351,Blue_collar_7,100,100,,,
5351,Blue_collar_10,100,100,,,
5351,Blue_collar_12,100,100,,,
5351,Blue_collar_13,100,100,,,
5351,Blue_collar_14,100,100,,,
5351,Housewife_11,100,100,,,
5351,Student_1,None,0,,,
5351,Student_9,None,0,,,
5351 ЦђБе,,,85.71428571,,,
5352,Housewife_2,100,100,,,
5352,Housewife_8,100,100,,,
5352,Housewife_3,100,100,,,
5352,Housewife_6,100,100,,,
5352,Blue_collar_4,100,100,,,
5352,Blue_collar_5,100,100,,,
5352,Blue_collar_7,100,100,,,
5352,Blue_collar_10,100,100,,,
5352,Blue_collar_12,100,100,,,
5352,Blue_collar_13,100,100,,,
5352,Blue_collar_14,100,100,,,
5352,Housewife_11,100,100,,,
5352,Student_1,None,0,,,
5352,Student_9,None,0,,,
5352 ЦђБе,,,85.71428571,,,
5353,Housewife_2,100,100,,,
5353,Housewife_8,100,100,,,
5353,Housewife_3,100,100,,,
5353,Housewife_6,100,100,,,
5353,Blue_collar_4,100,100,,,
5353,Blue_collar_5,100,100,,,
5353,Blue_collar_7,100,100,,,
5353,Blue_collar_10,100,100,,,
5353,Blue_collar_12,100,100,,,
5353,Blue_collar_13,100,100,,,
5353,Blue_collar_14,100,100,,,
5353,Housewife_11,100,100,,,
5353,Student_1,None,0,,,
5353,Student_9,None,0,,,
5353 ЦђБе,,,85.71428571,,,
5354,Housewife_2,100,100,,,
5354,Housewife_8,100,100,,,
5354,Housewife_3,100,100,,,
5354,Housewife_6,100,100,,,
5354,Blue_collar_4,100,100,,,
5354,Blue_collar_5,100,100,,,
5354,Blue_collar_7,100,100,,,
5354,Blue_collar_10,100,100,,,
5354,Blue_collar_12,100,100,,,
5354,Blue_collar_13,100,100,,,
5354,Blue_collar_14,100,100,,,
5354,Housewife_11,100,100,,,
5354,Student_1,None,0,,,
5354,Student_9,None,0,,,
5354 ЦђБе,,,85.71428571,,,
5355,Housewife_2,100,100,,,
5355,Housewife_8,100,100,,,
5355,Housewife_3,100,100,,,
5355,Housewife_6,100,100,,,
5355,Blue_collar_4,100,100,,,
5355,Blue_collar_5,100,100,,,
5355,Blue_collar_7,100,100,,,
5355,Blue_collar_10,100,100,,,
5355,Blue_collar_12,100,100,,,
5355,Blue_collar_13,100,100,,,
5355,Blue_collar_14,100,100,,,
5355,Housewife_11,100,100,,,
5355,Student_1,None,0,,,
5355,Student_9,None,0,,,
5355 ЦђБе,,,85.71428571,,,
5356,Housewife_2,100,100,,,
5356,Housewife_8,100,100,,,
5356,Housewife_3,100,100,,,
5356,Housewife_6,100,100,,,
5356,Blue_collar_4,100,100,,,
5356,Blue_collar_5,100,100,,,
5356,Blue_collar_7,100,100,,,
5356,Blue_collar_10,100,100,,,
5356,Blue_collar_12,100,100,,,
5356,Blue_collar_13,100,100,,,
5356,Blue_collar_14,100,100,,,
5356,Housewife_11,100,100,,,
5356,Student_1,None,0,,,
5356,Student_9,None,0,,,
5356 ЦђБе,,,85.71428571,,,
5357,Housewife_2,100,100,,,
5357,Housewife_8,100,100,,,
5357,Housewife_3,100,100,,,
5357,Housewife_6,100,100,,,
5357,Blue_collar_4,100,100,,,
5357,Blue_collar_5,100,100,,,
5357,Blue_collar_7,100,100,,,
5357,Blue_collar_10,100,100,,,
5357,Blue_collar_12,100,100,,,
5357,Blue_collar_13,100,100,,,
5357,Blue_collar_14,100,100,,,
5357,Housewife_11,100,100,,,
5357,Student_1,None,0,,,
5357,Student_9,None,0,,,
5357 ЦђБе,,,85.71428571,,,
5358,Housewife_2,100,100,,,
5358,Housewife_8,100,100,,,
5358,Housewife_3,100,100,,,
5358,Housewife_6,100,100,,,
5358,Blue_collar_4,100,100,,,
5358,Blue_collar_5,100,100,,,
5358,Blue_collar_7,100,100,,,
5358,Blue_collar_10,100,100,,,
5358,Blue_collar_12,100,100,,,
5358,Blue_collar_13,100,100,,,
5358,Blue_collar_14,100,100,,,
5358,Housewife_11,100,100,,,
5358,Student_1,None,0,,,
5358,Student_9,None,0,,,
5358 ЦђБе,,,85.71428571,,,
5359,Housewife_2,100,100,,,
5359,Housewife_8,100,100,,,
5359,Housewife_3,100,100,,,
5359,Housewife_6,100,100,,,
5359,Blue_collar_4,100,100,,,
5359,Blue_collar_5,100,100,,,
5359,Blue_collar_7,100,100,,,
5359,Blue_collar_10,100,100,,,
5359,Blue_collar_12,100,100,,,
5359,Blue_collar_13,100,100,,,
5359,Blue_collar_14,100,100,,,
5359,Housewife_11,100,100,,,
5359,Student_1,None,0,,,
5359,Student_9,None,0,,,
5359 ЦђБе,,,85.71428571,,,
5360,Housewife_2,100,100,,,
5360,Housewife_8,100,100,,,
5360,Housewife_3,100,100,,,
5360,Housewife_6,100,100,,,
5360,Blue_collar_4,100,100,,,
5360,Blue_collar_5,100,100,,,
5360,Blue_collar_7,100,100,,,
5360,Blue_collar_10,100,100,,,
5360,Blue_collar_12,100,100,,,
5360,Blue_collar_13,100,100,,,
5360,Blue_collar_14,100,100,,,
5360,Housewife_11,100,100,,,
5360,Student_1,None,0,,,
5360,Student_9,None,0,,,
5360 ЦђБе,,,85.71428571,,,
5361,Housewife_2,100,100,,,
5361,Housewife_8,100,100,,,
5361,Housewife_3,100,100,,,
5361,Housewife_6,100,100,,,
5361,Blue_collar_4,100,100,,,
5361,Blue_collar_5,100,100,,,
5361,Blue_collar_7,100,100,,,
5361,Blue_collar_10,100,100,,,
5361,Blue_collar_12,100,100,,,
5361,Blue_collar_13,100,100,,,
5361,Blue_collar_14,100,100,,,
5361,Housewife_11,100,100,,,
5361,Student_1,None,0,,,
5361,Student_9,None,0,,,
5361 ЦђБе,,,85.71428571,,,
5362,Housewife_2,100,100,,,
5362,Housewife_8,100,100,,,
5362,Housewife_3,100,100,,,
5362,Housewife_6,100,100,,,
5362,Blue_collar_4,100,100,,,
5362,Blue_collar_5,100,100,,,
5362,Blue_collar_7,100,100,,,
5362,Blue_collar_10,100,100,,,
5362,Blue_collar_12,100,100,,,
5362,Blue_collar_13,100,100,,,
5362,Blue_collar_14,100,100,,,
5362,Housewife_11,100,100,,,
5362,Student_1,None,0,,,
5362,Student_9,None,0,,,
5362 ЦђБе,,,85.71428571,,,
5363,Housewife_2,100,100,,,
5363,Housewife_8,100,100,,,
5363,Housewife_3,100,100,,,
5363,Housewife_6,100,100,,,
5363,Blue_collar_4,100,100,,,
5363,Blue_collar_5,100,100,,,
5363,Blue_collar_7,100,100,,,
5363,Blue_collar_10,100,100,,,
5363,Blue_collar_12,100,100,,,
5363,Blue_collar_13,100,100,,,
5363,Blue_collar_14,100,100,,,
5363,Housewife_11,100,100,,,
5363,Student_1,None,0,,,
5363,Student_9,None,0,,,
5363 ЦђБе,,,85.71428571,,,
5364,Housewife_2,100,100,,,
5364,Housewife_8,100,100,,,
5364,Housewife_3,100,100,,,
5364,Housewife_6,100,100,,,
5364,Blue_collar_4,100,100,,,
5364,Blue_collar_5,100,100,,,
5364,Blue_collar_7,100,100,,,
5364,Blue_collar_10,100,100,,,
5364,Blue_collar_12,100,100,,,
5364,Blue_collar_13,100,100,,,
5364,Blue_collar_14,100,100,,,
5364,Housewife_11,100,100,,,
5364,Student_1,None,0,,,
5364,Student_9,None,0,,,
5364 ЦђБе,,,85.71428571,,,
5365,Housewife_2,100,100,,,
5365,Housewife_8,100,100,,,
5365,Housewife_3,100,100,,,
5365,Housewife_6,100,100,,,
5365,Blue_collar_4,100,100,,,
5365,Blue_collar_5,100,100,,,
5365,Blue_collar_7,100,100,,,
5365,Blue_collar_10,100,100,,,
5365,Blue_collar_12,100,100,,,
5365,Blue_collar_13,100,100,,,
5365,Blue_collar_14,100,100,,,
5365,Housewife_11,100,100,,,
5365,Student_1,None,0,,,
5365,Student_9,None,0,,,
5365 ЦђБе,,,85.71428571,,,
5366,Housewife_2,100,100,,,
5366,Housewife_8,100,100,,,
5366,Housewife_3,100,100,,,
5366,Housewife_6,100,100,,,
5366,Blue_collar_4,100,100,,,
5366,Blue_collar_5,100,100,,,
5366,Blue_collar_7,100,100,,,
5366,Blue_collar_10,100,100,,,
5366,Blue_collar_12,100,100,,,
5366,Blue_collar_13,100,100,,,
5366,Blue_collar_14,100,100,,,
5366,Housewife_11,100,100,,,
5366,Student_1,None,0,,,
5366,Student_9,None,0,,,
5366 ЦђБе,,,85.71428571,,,
5367,Housewife_2,100,100,,,
5367,Housewife_8,100,100,,,
5367,Housewife_3,100,100,,,
5367,Housewife_6,100,100,,,
5367,Blue_collar_4,100,100,,,
5367,Blue_collar_5,100,100,,,
5367,Blue_collar_7,100,100,,,
5367,Blue_collar_10,100,100,,,
5367,Blue_collar_12,100,100,,,
5367,Blue_collar_13,100,100,,,
5367,Blue_collar_14,100,100,,,
5367,Housewife_11,100,100,,,
5367,Student_1,None,0,,,
5367,Student_9,None,0,,,
5367 ЦђБе,,,85.71428571,,,
5368,Housewife_2,100,100,,,
5368,Housewife_8,100,100,,,
5368,Housewife_3,100,100,,,
5368,Housewife_6,100,100,,,
5368,Blue_collar_4,100,100,,,
5368,Blue_collar_5,100,100,,,
5368,Blue_collar_7,100,100,,,
5368,Blue_collar_10,100,100,,,
5368,Blue_collar_12,100,100,,,
5368,Blue_collar_13,100,100,,,
5368,Blue_collar_14,100,100,,,
5368,Housewife_11,100,100,,,
5368,Student_1,None,0,,,
5368,Student_9,None,0,,,
5368 ЦђБе,,,85.71428571,,,
5369,Housewife_2,100,100,,,
5369,Housewife_8,100,100,,,
5369,Housewife_3,100,100,,,
5369,Housewife_6,100,100,,,
5369,Blue_collar_4,100,100,,,
5369,Blue_collar_5,100,100,,,
5369,Blue_collar_7,100,100,,,
5369,Blue_collar_10,100,100,,,
5369,Blue_collar_12,100,100,,,
5369,Blue_collar_13,100,100,,,
5369,Blue_collar_14,100,100,,,
5369,Housewife_11,100,100,,,
5369,Student_1,None,0,,,
5369,Student_9,None,0,,,
5369 ЦђБе,,,85.71428571,,,
5370,Housewife_2,100,100,,,
5370,Housewife_8,100,100,,,
5370,Housewife_3,100,100,,,
5370,Housewife_6,100,100,,,
5370,Blue_collar_4,100,100,,,
5370,Blue_collar_5,100,100,,,
5370,Blue_collar_7,100,100,,,
5370,Blue_collar_10,100,100,,,
5370,Blue_collar_12,100,100,,,
5370,Blue_collar_13,100,100,,,
5370,Blue_collar_14,100,100,,,
5370,Housewife_11,100,100,,,
5370,Student_1,None,0,,,
5370,Student_9,None,0,,,
5370 ЦђБе,,,85.71428571,,,
5371,Housewife_2,100,100,,,
5371,Housewife_8,100,100,,,
5371,Housewife_3,100,100,,,
5371,Housewife_6,100,100,,,
5371,Blue_collar_4,100,100,,,
5371,Blue_collar_5,100,100,,,
5371,Blue_collar_7,100,100,,,
5371,Blue_collar_10,100,100,,,
5371,Blue_collar_12,100,100,,,
5371,Blue_collar_13,100,100,,,
5371,Blue_collar_14,100,100,,,
5371,Housewife_11,100,100,,,
5371,Student_1,None,0,,,
5371,Student_9,None,0,,,
5371 ЦђБе,,,85.71428571,,,
5372,Housewife_2,100,100,,,
5372,Housewife_8,100,100,,,
5372,Housewife_3,100,100,,,
5372,Housewife_6,100,100,,,
5372,Blue_collar_4,100,100,,,
5372,Blue_collar_5,100,100,,,
5372,Blue_collar_7,100,100,,,
5372,Blue_collar_10,100,100,,,
5372,Blue_collar_12,100,100,,,
5372,Blue_collar_13,100,100,,,
5372,Blue_collar_14,100,100,,,
5372,Housewife_11,100,100,,,
5372,Student_1,None,0,,,
5372,Student_9,None,0,,,
5372 ЦђБе,,,85.71428571,,,
5373,Housewife_2,100,100,,,
5373,Housewife_8,100,100,,,
5373,Housewife_3,100,100,,,
5373,Housewife_6,100,100,,,
5373,Blue_collar_4,100,100,,,
5373,Blue_collar_5,100,100,,,
5373,Blue_collar_7,100,100,,,
5373,Blue_collar_10,100,100,,,
5373,Blue_collar_12,100,100,,,
5373,Blue_collar_13,100,100,,,
5373,Blue_collar_14,100,100,,,
5373,Housewife_11,100,100,,,
5373,Student_1,None,0,,,
5373,Student_9,None,0,,,
5373 ЦђБе,,,85.71428571,,,
5374,Housewife_2,100,100,,,
5374,Housewife_8,100,100,,,
5374,Housewife_3,100,100,,,
5374,Housewife_6,100,100,,,
5374,Blue_collar_4,100,100,,,
5374,Blue_collar_5,100,100,,,
5374,Blue_collar_7,100,100,,,
5374,Blue_collar_10,100,100,,,
5374,Blue_collar_12,100,100,,,
5374,Blue_collar_13,100,100,,,
5374,Blue_collar_14,100,100,,,
5374,Housewife_11,100,100,,,
5374,Student_1,None,0,,,
5374,Student_9,None,0,,,
5374 ЦђБе,,,85.71428571,,,
5375,Housewife_2,100,100,,,
5375,Housewife_8,100,100,,,
5375,Housewife_3,100,100,,,
5375,Housewife_6,100,100,,,
5375,Blue_collar_4,100,100,,,
5375,Blue_collar_5,100,100,,,
5375,Blue_collar_7,100,100,,,
5375,Blue_collar_10,100,100,,,
5375,Blue_collar_12,100,100,,,
5375,Blue_collar_13,100,100,,,
5375,Blue_collar_14,100,100,,,
5375,Housewife_11,100,100,,,
5375,Student_1,None,0,,,
5375,Student_9,None,0,,,
5375 ЦђБе,,,85.71428571,,,
5376,Housewife_2,100,100,,,
5376,Housewife_8,100,100,,,
5376,Housewife_3,100,100,,,
5376,Housewife_6,100,100,,,
5376,Blue_collar_4,100,100,,,
5376,Blue_collar_5,100,100,,,
5376,Blue_collar_7,100,100,,,
5376,Blue_collar_10,100,100,,,
5376,Blue_collar_12,100,100,,,
5376,Blue_collar_13,100,100,,,
5376,Blue_collar_14,100,100,,,
5376,Housewife_11,100,100,,,
5376,Student_1,None,0,,,
5376,Student_9,None,0,,,
5376 ЦђБе,,,85.71428571,,,
5377,Housewife_2,100,100,,,
5377,Housewife_8,100,100,,,
5377,Housewife_3,100,100,,,
5377,Housewife_6,100,100,,,
5377,Blue_collar_4,100,100,,,
5377,Blue_collar_5,100,100,,,
5377,Blue_collar_7,100,100,,,
5377,Blue_collar_10,100,100,,,
5377,Blue_collar_12,100,100,,,
5377,Blue_collar_13,100,100,,,
5377,Blue_collar_14,100,100,,,
5377,Housewife_11,100,100,,,
5377,Student_1,None,0,,,
5377,Student_9,None,0,,,
5377 ЦђБе,,,85.71428571,,,
5378,Housewife_2,100,100,,,
5378,Housewife_8,100,100,,,
5378,Housewife_3,100,100,,,
5378,Housewife_6,100,100,,,
5378,Blue_collar_4,100,100,,,
5378,Blue_collar_5,100,100,,,
5378,Blue_collar_7,100,100,,,
5378,Blue_collar_10,100,100,,,
5378,Blue_collar_12,100,100,,,
5378,Blue_collar_13,100,100,,,
5378,Blue_collar_14,100,100,,,
5378,Housewife_11,100,100,,,
5378,Student_1,None,0,,,
5378,Student_9,None,0,,,
5378 ЦђБе,,,85.71428571,,,
5379,Housewife_2,100,100,,,
5379,Housewife_8,100,100,,,
5379,Housewife_3,100,100,,,
5379,Housewife_6,100,100,,,
5379,Blue_collar_4,100,100,,,
5379,Blue_collar_5,100,100,,,
5379,Blue_collar_7,100,100,,,
5379,Blue_collar_10,100,100,,,
5379,Blue_collar_12,100,100,,,
5379,Blue_collar_13,100,100,,,
5379,Blue_collar_14,100,100,,,
5379,Housewife_11,100,100,,,
5379,Student_1,None,0,,,
5379,Student_9,None,0,,,
5379 ЦђБе,,,85.71428571,,,
5380,Housewife_2,100,100,,,
5380,Housewife_8,100,100,,,
5380,Housewife_3,100,100,,,
5380,Housewife_6,100,100,,,
5380,Blue_collar_4,100,100,,,
5380,Blue_collar_5,100,100,,,
5380,Blue_collar_7,100,100,,,
5380,Blue_collar_10,100,100,,,
5380,Blue_collar_12,100,100,,,
5380,Blue_collar_13,100,100,,,
5380,Blue_collar_14,100,100,,,
5380,Housewife_11,100,100,,,
5380,Student_1,None,0,,,
5380,Student_9,None,0,,,
5380 ЦђБе,,,85.71428571,,,
5381,Housewife_2,100,100,,,
5381,Housewife_8,100,100,,,
5381,Housewife_3,100,100,,,
5381,Housewife_6,100,100,,,
5381,Blue_collar_4,100,100,,,
5381,Blue_collar_5,100,100,,,
5381,Blue_collar_7,100,100,,,
5381,Blue_collar_10,100,100,,,
5381,Blue_collar_12,100,100,,,
5381,Blue_collar_13,100,100,,,
5381,Blue_collar_14,100,100,,,
5381,Housewife_11,100,100,,,
5381,Student_1,None,0,,,
5381,Student_9,None,0,,,
5381 ЦђБе,,,85.71428571,,,
5382,Housewife_2,100,100,,,
5382,Housewife_8,100,100,,,
5382,Housewife_3,100,100,,,
5382,Housewife_6,100,100,,,
5382,Blue_collar_4,100,100,,,
5382,Blue_collar_5,100,100,,,
5382,Blue_collar_7,100,100,,,
5382,Blue_collar_10,100,100,,,
5382,Blue_collar_12,100,100,,,
5382,Blue_collar_13,100,100,,,
5382,Blue_collar_14,100,100,,,
5382,Housewife_11,100,100,,,
5382,Student_1,None,0,,,
5382,Student_9,None,0,,,
5382 ЦђБе,,,85.71428571,,,
5383,Housewife_2,100,100,,,
5383,Housewife_8,100,100,,,
5383,Housewife_3,100,100,,,
5383,Housewife_6,100,100,,,
5383,Blue_collar_4,100,100,,,
5383,Blue_collar_5,100,100,,,
5383,Blue_collar_7,100,100,,,
5383,Blue_collar_10,100,100,,,
5383,Blue_collar_12,100,100,,,
5383,Blue_collar_13,100,100,,,
5383,Blue_collar_14,100,100,,,
5383,Housewife_11,100,100,,,
5383,Student_1,None,0,,,
5383,Student_9,None,0,,,
5383 ЦђБе,,,85.71428571,,,
5384,Housewife_2,100,100,,,
5384,Housewife_8,100,100,,,
5384,Housewife_3,100,100,,,
5384,Housewife_6,100,100,,,
5384,Blue_collar_4,100,100,,,
5384,Blue_collar_5,100,100,,,
5384,Blue_collar_7,100,100,,,
5384,Blue_collar_10,100,100,,,
5384,Blue_collar_12,100,100,,,
5384,Blue_collar_13,100,100,,,
5384,Blue_collar_14,100,100,,,
5384,Housewife_11,100,100,,,
5384,Student_1,None,0,,,
5384,Student_9,None,0,,,
5384 ЦђБе,,,85.71428571,,,
5385,Housewife_2,100,100,,,
5385,Housewife_8,100,100,,,
5385,Housewife_3,100,100,,,
5385,Housewife_6,100,100,,,
5385,Blue_collar_4,100,100,,,
5385,Blue_collar_5,100,100,,,
5385,Blue_collar_7,100,100,,,
5385,Blue_collar_10,100,100,,,
5385,Blue_collar_12,100,100,,,
5385,Blue_collar_13,100,100,,,
5385,Blue_collar_14,100,100,,,
5385,Housewife_11,100,100,,,
5385,Student_1,None,0,,,
5385,Student_9,None,0,,,
5385 ЦђБе,,,85.71428571,,,
5386,Housewife_2,100,100,,,
5386,Housewife_8,100,100,,,
5386,Housewife_3,100,100,,,
5386,Housewife_6,100,100,,,
5386,Blue_collar_4,100,100,,,
5386,Blue_collar_5,100,100,,,
5386,Blue_collar_7,100,100,,,
5386,Blue_collar_10,100,100,,,
5386,Blue_collar_12,100,100,,,
5386,Blue_collar_13,100,100,,,
5386,Blue_collar_14,100,100,,,
5386,Housewife_11,100,100,,,
5386,Student_1,None,0,,,
5386,Student_9,None,0,,,
5386 ЦђБе,,,85.71428571,,,
5387,Housewife_2,100,100,,,
5387,Housewife_8,100,100,,,
5387,Housewife_3,100,100,,,
5387,Housewife_6,100,100,,,
5387,Blue_collar_4,100,100,,,
5387,Blue_collar_5,100,100,,,
5387,Blue_collar_7,100,100,,,
